warning_uid,warning_id,pair_id,rank,semantic_target_type,type,symbol,oracle_blind_rank,oracle_blind_score,ranker_source,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label_source
8cb338b4e53ee4c1819885eef759ed2bbd759c1d0e7ff27b73628604a0eea56b,W-000002,latest-p014-v6.14-to-v6.15,247,SleepabilityContextDrift,MacroConstDrift,init_wait,32,34.35,"binddrift_current,binddrift_oracle_blind,no_impact_gate,no_ranking",TRUE_SEMANTIC_DRIFT,Real C-side MacroConstDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for init_wait.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
01c2b88e1acb2cca45514fa1b5a190b987b4f02c187740ccc45607b013f1d703,F-001020,latest-p018-v6.18-to-v6.19,248,SleepabilityContextDrift,MacroConstDrift,VM_STACK_EARLY,602,10.35,,BENIGN_DRIFT,"C-side drift is supported for VM_STACK_EARLY, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence matches benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
b8b19b54ec9862d401523751d415d75a030126a78867895a7aa4aa224d4ee9e9,W-000005,latest-p012-v6.12-to-v6.13,249,SleepabilityContextDrift,SignatureDrift,__mutex_init,35,23.8,"binddrift_current,binddrift_oracle_blind,binding_diff,c_signature,no_graph,no_impact_gate,no_ranking,rust_use",TRUE_WRAPPER_FIX,Packet reports a direct same-symbol Rust wrapper/helper/binding fix for __mutex_init.,TRUE_WRAPPER_FIX,Same-symbol wrapper oracle matched before lower-priority rules.,TRUE_WRAPPER_FIX,Direct same-symbol wrapper oracle is present; adjudicated TRUE_WRAPPER_FIX per v3 policy.,binddrift_review_m3_stable
5bdc46821e9ba95cda0154dcb8f39973f1121cf83b337b0c1249880a16419fe4,W-000001,latest-p011-v6.11-to-v6.12,250,SleepabilityContextDrift,SignatureDrift,__mutex_init,36,23.8,"binddrift_current,binddrift_oracle_blind,binding_diff,c_signature,no_graph,no_impact_gate,no_ranking,random",TRUE_WRAPPER_FIX,Packet reports a direct same-symbol Rust wrapper/helper/binding fix for __mutex_init.,TRUE_WRAPPER_FIX,Same-symbol wrapper oracle matched before lower-priority rules.,TRUE_WRAPPER_FIX,Direct same-symbol wrapper oracle is present; adjudicated TRUE_WRAPPER_FIX per v3 policy.,binddrift_review_m3_stable
6f343849efc7e34b3800ce1b64b2de12eed139f23a9af2df211b2362dac2fa63,W-000002,latest-p016-v6.16-to-v6.17,251,SleepabilityContextDrift,SignatureDrift,fsleep,42,22.3,"binddrift_oracle_blind,no_ranking",TRUE_WRAPPER_FIX,Packet reports a direct same-symbol Rust wrapper/helper/binding fix for fsleep.,TRUE_WRAPPER_FIX,Same-symbol wrapper oracle matched before lower-priority rules.,TRUE_WRAPPER_FIX,Direct same-symbol wrapper oracle is present; adjudicated TRUE_WRAPPER_FIX per v3 policy.,binddrift_review_m3_stable
ead0c820c9cef70503d65f4b047bd4117c1a2e9d12b7cdea28c78d511f17a644,W-000026,latest-p012-v6.12-to-v6.13,252,SleepabilityContextDrift,SignatureDrift,queue_work_on,112,-6.65,"binding_diff,c_signature,no_impact_gate,no_ranking,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for queue_work_on, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
da8840f14175c162dda2e19e9454658a2053269096c0bfd34173a2e1ad9f90dd,W-000001,latest-p020-v7.0-to-HEAD_9207d47f966b,253,SleepabilityContextDrift,SignatureDrift,dma_resv_lock,604,-2.15,c_signature,TRUE_WRAPPER_FIX,Packet reports a direct same-symbol Rust wrapper/helper/binding fix for dma_resv_lock.,TRUE_WRAPPER_FIX,Same-symbol wrapper oracle matched before lower-priority rules.,TRUE_WRAPPER_FIX,Direct same-symbol wrapper oracle is present; adjudicated TRUE_WRAPPER_FIX per v3 policy.,binddrift_review_m3_stable
149cbce23a99fd998a52ec33f2d70a7fb187d637e9407cc30c7fad7b64e1d937,F-000031,latest-p001-v6.1-to-v6.2,254,SleepabilityContextDrift,SignatureDrift,static_key_slow_inc_cpuslocked,1187,-9.15,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for static_key_slow_inc_cpuslocked with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
024e03c63e61f7e2449d66339ca1a8f09627001aa1e592bb412c01ae0d70d093,F-000012,latest-p019-v6.19-to-v7.0,255,SleepabilityContextDrift,SignatureDrift,__lock_task_sighand,1217,-9.15,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for __lock_task_sighand with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
916536c8f7498d25c9ddc24b5267374a268be18e2464a1b2df30671c811fa33a,W-000002,latest-p020-v7.0-to-HEAD_9207d47f966b,256,SleepabilityContextDrift,SignatureDrift,dma_resv_unlock,1695,-14.15,random,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for dma_resv_unlock with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
2101d2d9bab3d55cec2a0179ceebe3869165e71b7490e1ffd54a18b8431bf66e,F-000168,latest-p003-v6.3-to-v6.4,257,SleepabilityContextDrift,SignatureDrift,schedule_hrtimeout_range_clock,2189,-14.15,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for schedule_hrtimeout_range_clock with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
06d216e6eda5cb1d2499f2658ad8031dc5f2f2c77369cd18e24b1105000ab98d,F-000150,latest-p014-v6.14-to-v6.15,258,SleepabilityContextDrift,SignatureDrift,resilient_tas_spin_lock,2296,-14.15,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for resilient_tas_spin_lock with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
04f96ef40ddc456a895a0aef69e05ac09282e4d6a6676afec93bab950018f1ac,F-000471,latest-p015-v6.15-to-v6.16,259,SleepabilityContextDrift,SignatureDrift,rt_mutex_lock_killable,2303,-14.15,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for rt_mutex_lock_killable with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
02d409f9e00b35119921a87a6e740e1335a3191d3233f9092afad9d3101ae49c,F-000154,latest-p014-v6.14-to-v6.15,260,SleepabilityContextDrift,SignatureDrift,sched_domains_mutex_unlock,2314,-14.15,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for sched_domains_mutex_unlock with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
02c18274e9c5bbee1b7fb50102fa391e29d607eed8016e0ba20d8a3b465787a3,F-000140,latest-p016-v6.16-to-v6.17,261,SleepabilityContextDrift,SignatureDrift,acpi_enter_sleep_state_prep,2315,-14.15,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for acpi_enter_sleep_state_prep with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
026a93cfc37de736baeac6297f8f9765d966f92de2f95764de2dd746fe6c474e,F-000346,latest-p015-v6.15-to-v6.16,262,SleepabilityContextDrift,SignatureDrift,drm_modeset_unlock,2317,-14.15,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for drm_modeset_unlock with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
054a3601319ab1d62126ee0a81dcc824f32209b817affe00b2b407cf6b08b846,F-000273,latest-p011-v6.11-to-v6.12,263,SleepabilityContextDrift,MacroConstDrift,vm_event_item_COMPACTFREE_SCANNED,2478,-15.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for vm_event_item_COMPACTFREE_SCANNED with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
03f1ccb9ba9de0731b98e3b2ddd0ba1c604e479786b7db8db30a408629bf51aa,F-000432,latest-p019-v6.19-to-v7.0,264,SleepabilityContextDrift,MacroConstDrift,lockdown_reason_LOCKDOWN_KCORE,2479,-15.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for lockdown_reason_LOCKDOWN_KCORE with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
00b32f3e68362fe62b5bd483ad348aa73e68820a44b2a90648c12b50d61f6939,F-000433,latest-p019-v6.19-to-v7.0,265,SleepabilityContextDrift,MacroConstDrift,lockdown_reason_LOCKDOWN_KPROBES,2483,-15.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for lockdown_reason_LOCKDOWN_KPROBES with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
08b9c21dfe8ba88c69cab09d679ffdefea2e6ae0832aff585d6a52c20474425a,F-000110,latest-p020-v7.0-to-HEAD_9207d47f966b,266,SleepabilityContextDrift,SignatureDrift,gpu_buddy_block_print,2486,-18.15,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for gpu_buddy_block_print with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
ba3c8dfd0dcd9585ca08db8baeb53d2685cf71c6c5b7fd164306909d830b3c5d,W-000011,latest-p012-v6.12-to-v6.13,267,SleepabilityContextDrift,SignatureDrift,blk_queue_flag_clear,2487,-20.15,"binding_diff,c_signature,no_impact_gate,no_ranking,random",BENIGN_DRIFT,"C-side drift is supported for blk_queue_flag_clear, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
2edf861adaa353a061316f9b63667ad5cd6067f0a52b396046d0604890ee6b88,W-000012,latest-p012-v6.12-to-v6.13,268,SleepabilityContextDrift,SignatureDrift,blk_queue_flag_set,2488,-20.15,"binding_diff,c_signature,no_impact_gate,no_ranking,random",BENIGN_DRIFT,"C-side drift is supported for blk_queue_flag_set, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
065986ae54c11cb96d85e5a3e0d8d82124a51ff57c935cf6894fac22b60f00d1,F-000508,latest-p015-v6.15-to-v6.16,269,SleepabilityContextDrift,SignatureDrift,text_poke_queue,6433,-21.15,,FALSE_POSITIVE,"Only generated/binding evidence is present for text_poke_queue, with no direct C source/behavior evidence or actionable Rust exposure.",FALSE_POSITIVE,No positive calibration or oracle rule matched.,FALSE_POSITIVE,Reviewers agree on FALSE_POSITIVE; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
01f3c4a63ef2956e6196735db08b85600ac86026a43232d4901da0a939008ddf,F-001195,latest-p007-v6.7-to-v6.8,270,SleepabilityContextDrift,SignatureDrift,plist_requeue,6488,-21.15,,FALSE_POSITIVE,"Only generated/binding evidence is present for plist_requeue, with no direct C source/behavior evidence or actionable Rust exposure.",FALSE_POSITIVE,No positive calibration or oracle rule matched.,FALSE_POSITIVE,Reviewers agree on FALSE_POSITIVE; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
00a0a7254150088f5e73d6e518aaa48aa91bc327105e877154386031ec9029e5,F-000904,latest-p012-v6.12-to-v6.13,271,SleepabilityContextDrift,SignatureDrift,dequeue_signal,6512,-21.15,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for dequeue_signal with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
f88a81c160de94d71b79d1c22444d3c0dac388f87bcba511bb21ddc9449a3a69,W-000001,latest-p010-v6.10-to-v6.11,272,SleepabilityContextDrift,SignatureDrift,blk_queue_flag_clear,6527,-25.15,"c_signature,no_impact_gate,no_ranking,random",BENIGN_DRIFT,"C-side drift is supported for blk_queue_flag_clear, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
50fe78febd1863a0a3cea0a34596a43ae5a7829c56e34555fdd9029c1d1b8126,W-000002,latest-p010-v6.10-to-v6.11,273,SleepabilityContextDrift,SignatureDrift,blk_queue_flag_set,6528,-25.15,no_ranking,BENIGN_DRIFT,"C-side drift is supported for blk_queue_flag_set, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
11d0f917d420a68c8f5894218f466f68a1e50316bbd1f10a2bd3579011249294,F-000039,latest-p002-v6.2-to-v6.3,274,SleepabilityContextDrift,MacroConstDrift,CONFIG_CLOCKSOURCE_WATCHDOG_MAX_SKEW_US,6535,-25.65,,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for CONFIG_CLOCKSOURCE_WATCHDOG_MAX_SKEW_US with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
ff533a4ff6c94504944f67ded0e0d0cbefc4c2cfa19229f312c0c726730b2578,W-000121,latest-p017-v6.17-to-v6.18,275,SleepabilityContextDrift,SignatureDrift,atomic_fetch_andnot,6551,-26.15,"c_signature,no_impact_gate",BENIGN_DRIFT,"C-side drift is supported for atomic_fetch_andnot, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
fdcea87036bed01e6fcea2ade67eedef8d8d6b3df9355f2b6ff45c6d85ace7ac,W-000102,latest-p017-v6.17-to-v6.18,276,SleepabilityContextDrift,SignatureDrift,atomic_cmpxchg_relaxed,6593,-26.15,"c_signature,no_impact_gate,random",BENIGN_DRIFT,"C-side drift is supported for atomic_cmpxchg_relaxed, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
fd8413f9220fe84bac2a97609d08dcf875f3f7c922f085aa51b7ff3d1265e584,W-000053,latest-p017-v6.17-to-v6.18,277,SleepabilityContextDrift,SignatureDrift,atomic64_fetch_sub_acquire,6602,-26.15,"c_signature,no_graph,no_impact_gate",BENIGN_DRIFT,"C-side drift is supported for atomic64_fetch_sub_acquire, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
