sample_id,extractor_name,version,audit_pair_id,file,line,symbol,extracted_fact,raw_context,control_label,control_category,reviewer1_label,reviewer1_provenance,reviewer2_label,reviewer2_provenance,adjudicated_label,adjudication_provenance,error_category,notes
c_functions-1281,c_functions,v6.1,latest-p001-v6.1-to-v6.2,.binddrift/worktrees/v6.1/include/linux/slab.h,463,kfree_bulk,"{""c_symbol"": ""kfree_bulk"", ""definition_file"": "".binddrift/worktrees/v6.1/include/linux/slab.h"", ""header_file"": "".binddrift/worktrees/v6.1/include/linux/slab.h"", ""line"": 463, ""params"": ""[\""size_t size\"", \""void **p\""]"", ""return_type"": ""static __always_inline void"", ""version_id"": ""v6.1""}","[""size_t size"", ""void **p""]",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_safe_api_exposures-009,rust_safe_api_exposures,v7.0,latest-p020-v7.0-to-HEAD_9207d47f966b,.binddrift/worktrees/v7.0/rust/kernel/page.rs,309,Page::write_raw,"{""api_name"": ""Page::write_raw"", ""line"": 309, ""params"": ""\""&self, src: *const u8, offset: usize, len: usize\"""", ""receiver_type"": ""Page"", ""return_type"": ""Result"", ""rust_file"": "".binddrift/worktrees/v7.0/rust/kernel/page.rs"", ""uses_bindings"": ""[]"", ""version_id"": ""v7.0"", ""visibility"": ""pub""}","""&self, src: *const u8, offset: usize, len: usize""",NEGATIVE_CONTROL,SAFE_API_WITHOUT_BINDING_EDGE,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:SAFE_API_WITHOUT_BINDING_EDGE; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
rust_safe_api_exposures-2724,rust_safe_api_exposures,v6.2,latest-p001-v6.1-to-v6.2,.binddrift/worktrees/v6.2/rust/kernel/print.rs,122,call_printk_cont,"{""api_name"": ""call_printk_cont"", ""line"": 122, ""params"": ""\""args: fmt::Arguments<'_>\"""", ""receiver_type"": null, ""return_type"": ""()"", ""rust_file"": "".binddrift/worktrees/v6.2/rust/kernel/print.rs"", ""uses_bindings"": ""[\""_printk\""]"", ""version_id"": ""v6.2"", ""visibility"": ""pub""}","""args: fmt::Arguments<'_>""",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_safe_api_exposures-2869,rust_safe_api_exposures,v6.2,latest-p002-v6.2-to-v6.3,.binddrift/worktrees/v6.2/rust/kernel/str.rs,425,RawFormatter::from_buffer,"{""api_name"": ""RawFormatter::from_buffer"", ""line"": 425, ""params"": ""\""buf: *mut u8, len: usize\"""", ""receiver_type"": ""RawFormatter"", ""return_type"": ""Self"", ""rust_file"": "".binddrift/worktrees/v6.2/rust/kernel/str.rs"", ""uses_bindings"": ""[]"", ""version_id"": ""v6.2"", ""visibility"": ""pub(crate)""}","""buf: *mut u8, len: usize""",NEGATIVE_CONTROL,SAFE_API_WITHOUT_BINDING_EDGE,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:SAFE_API_WITHOUT_BINDING_EDGE; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
rust_safe_api_exposures-1056,rust_safe_api_exposures,v6.3,latest-p003-v6.3-to-v6.4,.binddrift/worktrees/v6.3/rust/kernel/str.rs,199,CStr::as_str_unchecked,"{""api_name"": ""CStr::as_str_unchecked"", ""line"": 199, ""params"": ""\""&self\"""", ""receiver_type"": ""CStr"", ""return_type"": ""&str"", ""rust_file"": "".binddrift/worktrees/v6.3/rust/kernel/str.rs"", ""uses_bindings"": ""[]"", ""version_id"": ""v6.3"", ""visibility"": ""pub""}","""&self""",NEGATIVE_CONTROL,SAFE_API_WITHOUT_BINDING_EDGE,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:SAFE_API_WITHOUT_BINDING_EDGE; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
rust_safe_api_exposures-342,rust_safe_api_exposures,v6.4,latest-p004-v6.4-to-v6.5,.binddrift/worktrees/v6.4/rust/kernel/str.rs,439,RawFormatter::pos,"{""api_name"": ""RawFormatter::pos"", ""line"": 439, ""params"": ""\""&self\"""", ""receiver_type"": ""RawFormatter"", ""return_type"": ""*mut u8"", ""rust_file"": "".binddrift/worktrees/v6.4/rust/kernel/str.rs"", ""uses_bindings"": ""[]"", ""version_id"": ""v6.4"", ""visibility"": ""pub(crate)""}","""&self""",NEGATIVE_CONTROL,SAFE_API_WITHOUT_BINDING_EDGE,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:SAFE_API_WITHOUT_BINDING_EDGE; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
rust_safe_api_exposures-379,rust_safe_api_exposures,v6.5,latest-p005-v6.5-to-v6.6,.binddrift/worktrees/v6.5/rust/kernel/task.rs,117,Task::group_leader,"{""api_name"": ""Task::group_leader"", ""line"": 117, ""params"": ""\""&self\"""", ""receiver_type"": ""Task"", ""return_type"": ""&Task"", ""rust_file"": "".binddrift/worktrees/v6.5/rust/kernel/task.rs"", ""uses_bindings"": ""[]"", ""version_id"": ""v6.5"", ""visibility"": ""pub""}","""&self""",NEGATIVE_CONTROL,SAFE_API_WITHOUT_BINDING_EDGE,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:SAFE_API_WITHOUT_BINDING_EDGE; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
rust_safe_api_exposures-365,rust_safe_api_exposures,v6.6,latest-p006-v6.6-to-v6.7,.binddrift/worktrees/v6.6/rust/kernel/error.rs,159,Error::name,"{""api_name"": ""Error::name"", ""line"": 159, ""params"": ""\""&self\"""", ""receiver_type"": ""Error"", ""return_type"": ""Option<&'static CStr>"", ""rust_file"": "".binddrift/worktrees/v6.6/rust/kernel/error.rs"", ""uses_bindings"": ""[\""errname\""]"", ""version_id"": ""v6.6"", ""visibility"": ""pub""}","""&self""",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_safe_api_exposures-623,rust_safe_api_exposures,v6.7,latest-p007-v6.7-to-v6.8,.binddrift/worktrees/v6.7/rust/kernel/init/__internal.rs,203,DropGuard<T>::new,"{""api_name"": ""DropGuard<T>::new"", ""line"": 203, ""params"": ""\""ptr: *mut T\"""", ""receiver_type"": ""DropGuard<T>"", ""return_type"": ""Self"", ""rust_file"": "".binddrift/worktrees/v6.7/rust/kernel/init/__internal.rs"", ""uses_bindings"": ""[]"", ""version_id"": ""v6.7"", ""visibility"": ""pub""}","""ptr: *mut T""",NEGATIVE_CONTROL,SAFE_API_WITHOUT_BINDING_EDGE,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:SAFE_API_WITHOUT_BINDING_EDGE; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
rust_safe_api_exposures-299,rust_safe_api_exposures,v6.8,latest-p008-v6.8-to-v6.9,.binddrift/worktrees/v6.8/rust/kernel/net/phy.rs,244,Device::start_aneg,"{""api_name"": ""Device::start_aneg"", ""line"": 244, ""params"": ""\""&mut self\"""", ""receiver_type"": ""Device"", ""return_type"": ""Result"", ""rust_file"": "".binddrift/worktrees/v6.8/rust/kernel/net/phy.rs"", ""uses_bindings"": ""[\""_phy_start_aneg\""]"", ""version_id"": ""v6.8"", ""visibility"": ""pub""}","""&mut self""",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_safe_api_exposures-256,rust_safe_api_exposures,v6.9,latest-p009-v6.9-to-v6.10,.binddrift/worktrees/v6.9/rust/kernel/net/phy.rs,207,Device::read_paged,"{""api_name"": ""Device::read_paged"", ""line"": 207, ""params"": ""\""&mut self, page: u16, regnum: u16\"""", ""receiver_type"": ""Device"", ""return_type"": ""Result<u16>"", ""rust_file"": "".binddrift/worktrees/v6.9/rust/kernel/net/phy.rs"", ""uses_bindings"": ""[\""phy_read_paged\""]"", ""version_id"": ""v6.9"", ""visibility"": ""pub""}","""&mut self, page: u16, regnum: u16""",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_safe_api_exposures-144,rust_safe_api_exposures,v6.10,latest-p010-v6.10-to-v6.11,.binddrift/worktrees/v6.10/rust/kernel/workqueue.rs,620,system,"{""api_name"": ""system"", ""line"": 620, ""params"": ""\""\"""", ""receiver_type"": null, ""return_type"": ""&'static Queue"", ""rust_file"": "".binddrift/worktrees/v6.10/rust/kernel/workqueue.rs"", ""uses_bindings"": ""[\""system_wq\""]"", ""version_id"": ""v6.10"", ""visibility"": ""pub""}","""""",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_safe_api_exposures-146,rust_safe_api_exposures,v6.11,latest-p011-v6.11-to-v6.12,.binddrift/worktrees/v6.11/rust/kernel/error.rs,125,Error::to_errno,"{""api_name"": ""Error::to_errno"", ""line"": 125, ""params"": ""\""self\"""", ""receiver_type"": ""Error"", ""return_type"": ""core::ffi::c_int"", ""rust_file"": "".binddrift/worktrees/v6.11/rust/kernel/error.rs"", ""uses_bindings"": ""[]"", ""version_id"": ""v6.11"", ""visibility"": ""pub""}","""self""",NEGATIVE_CONTROL,SAFE_API_WITHOUT_BINDING_EDGE,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:SAFE_API_WITHOUT_BINDING_EDGE; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
rust_safe_api_exposures-074,rust_safe_api_exposures,v6.12,latest-p012-v6.12-to-v6.13,.binddrift/worktrees/v6.12/rust/kernel/str.rs,303,CStr::as_str_unchecked,"{""api_name"": ""CStr::as_str_unchecked"", ""line"": 303, ""params"": ""\""&self\"""", ""receiver_type"": ""CStr"", ""return_type"": ""&str"", ""rust_file"": "".binddrift/worktrees/v6.12/rust/kernel/str.rs"", ""uses_bindings"": ""[]"", ""version_id"": ""v6.12"", ""visibility"": ""pub""}","""&self""",NEGATIVE_CONTROL,SAFE_API_WITHOUT_BINDING_EDGE,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:SAFE_API_WITHOUT_BINDING_EDGE; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
rust_safe_api_exposures-083,rust_safe_api_exposures,v6.13,latest-p013-v6.13-to-v6.14,.binddrift/worktrees/v6.13/rust/kernel/sync/lock.rs,139,"Lock<T, B>::lock","{""api_name"": ""Lock<T, B>::lock"", ""line"": 139, ""params"": ""\""&self\"""", ""receiver_type"": ""Lock<T, B>"", ""return_type"": ""Guard<'_, T, B>"", ""rust_file"": "".binddrift/worktrees/v6.13/rust/kernel/sync/lock.rs"", ""uses_bindings"": ""[]"", ""version_id"": ""v6.13"", ""visibility"": ""pub""}","""&self""",NEGATIVE_CONTROL,SAFE_API_WITHOUT_BINDING_EDGE,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:SAFE_API_WITHOUT_BINDING_EDGE; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
rust_safe_api_exposures-102,rust_safe_api_exposures,v6.14,latest-p014-v6.14-to-v6.15,.binddrift/worktrees/v6.14/rust/kernel/device.rs,106,Device::pr_crit,"{""api_name"": ""Device::pr_crit"", ""line"": 106, ""params"": ""\""&self, args: fmt::Arguments<'_>\"""", ""receiver_type"": ""Device"", ""return_type"": ""()"", ""rust_file"": "".binddrift/worktrees/v6.14/rust/kernel/device.rs"", ""uses_bindings"": ""[\""KERN_CRIT\""]"", ""version_id"": ""v6.14"", ""visibility"": ""pub""}","""&self, args: fmt::Arguments<'_>""",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_safe_api_exposures-050,rust_safe_api_exposures,v6.15,latest-p015-v6.15-to-v6.16,.binddrift/worktrees/v6.15/rust/kernel/pci.rs,381,Device::resource_len,"{""api_name"": ""Device::resource_len"", ""line"": 381, ""params"": ""\""&self, bar: u32\"""", ""receiver_type"": ""Device"", ""return_type"": ""Result<bindings::resource_size_t>"", ""rust_file"": "".binddrift/worktrees/v6.15/rust/kernel/pci.rs"", ""uses_bindings"": ""[\""pci_resource_len\"", \""resource_size_t\""]"", ""version_id"": ""v6.15"", ""visibility"": ""pub""}","""&self, bar: u32""",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_safe_api_exposures-026,rust_safe_api_exposures,v6.16,latest-p016-v6.16-to-v6.17,.binddrift/worktrees/v6.16/rust/kernel/list.rs,1002,arc,"{""api_name"": ""arc"", ""line"": 1002, ""params"": ""\""&self\"""", ""receiver_type"": null, ""return_type"": ""ArcBorrow<'_, T>"", ""rust_file"": "".binddrift/worktrees/v6.16/rust/kernel/list.rs"", ""uses_bindings"": ""[]"", ""version_id"": ""v6.16"", ""visibility"": ""pub""}","""&self""",NEGATIVE_CONTROL,SAFE_API_WITHOUT_BINDING_EDGE,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:SAFE_API_WITHOUT_BINDING_EDGE; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
rust_safe_api_exposures-037,rust_safe_api_exposures,v6.17,latest-p017-v6.17-to-v6.18,.binddrift/worktrees/v6.17/rust/kernel/alloc/kbox.rs,229,"Box<MaybeUninit<T>, A>::assume_init","{""api_name"": ""Box<MaybeUninit<T>, A>::assume_init"", ""line"": 229, ""params"": ""\""self\"""", ""receiver_type"": ""Box<MaybeUninit<T>, A>"", ""return_type"": ""Box<T, A>"", ""rust_file"": "".binddrift/worktrees/v6.17/rust/kernel/alloc/kbox.rs"", ""uses_bindings"": ""[]"", ""version_id"": ""v6.17"", ""visibility"": ""pub""}","""self""",NEGATIVE_CONTROL,SAFE_API_WITHOUT_BINDING_EDGE,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:SAFE_API_WITHOUT_BINDING_EDGE; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
rust_safe_api_exposures-024,rust_safe_api_exposures,v6.18,latest-p018-v6.18-to-v6.19,.binddrift/worktrees/v6.18/rust/kernel/rbtree.rs,1230,"OccupiedEntry<'a, K, V>::remove_node","{""api_name"": ""OccupiedEntry<'a, K, V>::remove_node"", ""line"": 1230, ""params"": ""\""self\"""", ""receiver_type"": ""OccupiedEntry<'a, K, V>"", ""return_type"": ""RBTreeNode<K, V>"", ""rust_file"": "".binddrift/worktrees/v6.18/rust/kernel/rbtree.rs"", ""uses_bindings"": ""[\""rb_erase\""]"", ""version_id"": ""v6.18"", ""visibility"": ""pub""}","""self""",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_safe_api_exposures-062,rust_safe_api_exposures,v6.19,latest-p019-v6.19-to-v7.0,.binddrift/worktrees/v6.19/rust/kernel/sync/arc.rs,750,UniqueArc<T>::new,"{""api_name"": ""UniqueArc<T>::new"", ""line"": 750, ""params"": ""\""value: T, flags: Flags\"""", ""receiver_type"": ""UniqueArc<T>"", ""return_type"": ""Result<Self, AllocError>"", ""rust_file"": "".binddrift/worktrees/v6.19/rust/kernel/sync/arc.rs"", ""uses_bindings"": ""[]"", ""version_id"": ""v6.19"", ""visibility"": ""pub""}","""value: T, flags: Flags""",NEGATIVE_CONTROL,SAFE_API_WITHOUT_BINDING_EDGE,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:SAFE_API_WITHOUT_BINDING_EDGE; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
rust_safe_api_exposures-022,rust_safe_api_exposures,v7.0,latest-p020-v7.0-to-HEAD_9207d47f966b,.binddrift/worktrees/v7.0/rust/kernel/page.rs,180,Page::alloc_page,"{""api_name"": ""Page::alloc_page"", ""line"": 180, ""params"": ""\""flags: Flags\"""", ""receiver_type"": ""Page"", ""return_type"": ""Result<Self, AllocError>"", ""rust_file"": "".binddrift/worktrees/v7.0/rust/kernel/page.rs"", ""uses_bindings"": ""[\""alloc_pages\""]"", ""version_id"": ""v7.0"", ""visibility"": ""pub""}","""flags: Flags""",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
rust_safe_api_exposures-3307,rust_safe_api_exposures,v6.2,latest-p001-v6.1-to-v6.2,.binddrift/worktrees/v6.2/rust/kernel/str.rs,153,CStr::as_bytes,"{""api_name"": ""CStr::as_bytes"", ""line"": 153, ""params"": ""\""&self\"""", ""receiver_type"": ""CStr"", ""return_type"": ""&[u8]"", ""rust_file"": "".binddrift/worktrees/v6.2/rust/kernel/str.rs"", ""uses_bindings"": ""[]"", ""version_id"": ""v6.2"", ""visibility"": ""pub""}","""&self""",NEGATIVE_CONTROL,SAFE_API_WITHOUT_BINDING_EDGE,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:SAFE_API_WITHOUT_BINDING_EDGE; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
rust_safe_api_exposures-3334,rust_safe_api_exposures,v6.2,latest-p002-v6.2-to-v6.3,.binddrift/worktrees/v6.2/rust/kernel/str.rs,439,RawFormatter::pos,"{""api_name"": ""RawFormatter::pos"", ""line"": 439, ""params"": ""\""&self\"""", ""receiver_type"": ""RawFormatter"", ""return_type"": ""*mut u8"", ""rust_file"": "".binddrift/worktrees/v6.2/rust/kernel/str.rs"", ""uses_bindings"": ""[]"", ""version_id"": ""v6.2"", ""visibility"": ""pub(crate)""}","""&self""",NEGATIVE_CONTROL,SAFE_API_WITHOUT_BINDING_EDGE,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:SAFE_API_WITHOUT_BINDING_EDGE; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
rust_safe_api_exposures-1162,rust_safe_api_exposures,v6.3,latest-p003-v6.3-to-v6.4,.binddrift/worktrees/v6.3/rust/kernel/types.rs,181,"ScopeGuard<T, F>::dismiss","{""api_name"": ""ScopeGuard<T, F>::dismiss"", ""line"": 181, ""params"": ""\""mut self\"""", ""receiver_type"": ""ScopeGuard<T, F>"", ""return_type"": ""T"", ""rust_file"": "".binddrift/worktrees/v6.3/rust/kernel/types.rs"", ""uses_bindings"": ""[]"", ""version_id"": ""v6.3"", ""visibility"": ""pub""}","""mut self""",NEGATIVE_CONTROL,SAFE_API_WITHOUT_BINDING_EDGE,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:SAFE_API_WITHOUT_BINDING_EDGE; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
rust_safe_api_exposures-478,rust_safe_api_exposures,v6.4,latest-p004-v6.4-to-v6.5,.binddrift/worktrees/v6.4/rust/kernel/task.rs,123,Task::pid,"{""api_name"": ""Task::pid"", ""line"": 123, ""params"": ""\""&self\"""", ""receiver_type"": ""Task"", ""return_type"": ""Pid"", ""rust_file"": "".binddrift/worktrees/v6.4/rust/kernel/task.rs"", ""uses_bindings"": ""[]"", ""version_id"": ""v6.4"", ""visibility"": ""pub""}","""&self""",NEGATIVE_CONTROL,SAFE_API_WITHOUT_BINDING_EDGE,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:SAFE_API_WITHOUT_BINDING_EDGE; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
