precision_id,extractor_name,source_table,version,file,line,symbol,extracted_fact,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,error_category
generated-binding-0273,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18433,jump_entry,"{""_source_table"": ""binding_structs"", ""_symbol"": ""jump_entry"", ""align"": null, ""c_type"": ""jump_entry"", ""fields"": ""[{\""name\"": \""code\"", \""type\"": \""s32\""}, {\""name\"": \""target\"", \""type\"": \""s32\""}, {\""name\"": \""key\"", \""type\"": \""ffi::c_long\""}]"", ""line"": 18433, ""rust_type"": ""jump_entry"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0274,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18435,jump_entry,"{""_source_table"": ""binding_structs"", ""_symbol"": ""jump_entry"", ""align"": null, ""c_type"": ""jump_entry"", ""fields"": ""[{\""name\"": \""code\"", \""type\"": \""s32\""}, {\""name\"": \""target\"", \""type\"": \""s32\""}, {\""name\"": \""key\"", \""type\"": \""ffi::c_long\""}]"", ""line"": 18435, ""rust_type"": ""jump_entry"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0275,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18509,class_jump_label_lock_t,"{""_source_table"": ""binding_structs"", ""_symbol"": ""class_jump_label_lock_t"", ""align"": null, ""c_type"": ""class_jump_label_lock_t"", ""fields"": ""[{\""name\"": \""lock\"", \""type\"": \""*mut ffi::c_void\""}]"", ""line"": 18509, ""rust_type"": ""class_jump_label_lock_t"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0276,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18511,class_jump_label_lock_t,"{""_source_table"": ""binding_structs"", ""_symbol"": ""class_jump_label_lock_t"", ""align"": null, ""c_type"": ""class_jump_label_lock_t"", ""fields"": ""[{\""name\"": \""lock\"", \""type\"": \""*mut ffi::c_void\""}]"", ""line"": 18511, ""rust_type"": ""class_jump_label_lock_t"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0277,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18523,static_key_true,"{""_source_table"": ""binding_structs"", ""_symbol"": ""static_key_true"", ""align"": null, ""c_type"": ""static_key_true"", ""fields"": ""[{\""name\"": \""key\"", \""type\"": \""static_key\""}]"", ""line"": 18523, ""rust_type"": ""static_key_true"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0278,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18525,static_key_true,"{""_source_table"": ""binding_structs"", ""_symbol"": ""static_key_true"", ""align"": null, ""c_type"": ""static_key_true"", ""fields"": ""[{\""name\"": \""key\"", \""type\"": \""static_key\""}]"", ""line"": 18525, ""rust_type"": ""static_key_true"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0279,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18537,static_key_false,"{""_source_table"": ""binding_structs"", ""_symbol"": ""static_key_false"", ""align"": null, ""c_type"": ""static_key_false"", ""fields"": ""[{\""name\"": \""key\"", \""type\"": \""static_key\""}]"", ""line"": 18537, ""rust_type"": ""static_key_false"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0280,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18539,static_key_false,"{""_source_table"": ""binding_structs"", ""_symbol"": ""static_key_false"", ""align"": null, ""c_type"": ""static_key_false"", ""fields"": ""[{\""name\"": \""key\"", \""type\"": \""static_key\""}]"", ""line"": 18539, ""rust_type"": ""static_key_false"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0281,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18554,orc_entry,"{""_source_table"": ""binding_structs"", ""_symbol"": ""orc_entry"", ""align"": null, ""c_type"": ""orc_entry"", ""fields"": ""[{\""name\"": \""sp_offset\"", \""type\"": \""s16\""}, {\""name\"": \""bp_offset\"", \""type\"": \""s16\""}, {\""name\"": \""_bitfield_align_1\"", \""type\"": \""[u8; 0]\""}, {\""name\"": \""_bitfield_1\"", \""type\"": \""__BindgenBitfieldUnit<[u8; 2usize]>\""}]"", ""line"": 18554, ""rust_type"": ""orc_entry"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0282,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18556,orc_entry,"{""_source_table"": ""binding_structs"", ""_symbol"": ""orc_entry"", ""align"": null, ""c_type"": ""orc_entry"", ""fields"": ""[{\""name\"": \""sp_offset\"", \""type\"": \""s16\""}, {\""name\"": \""bp_offset\"", \""type\"": \""s16\""}, {\""name\"": \""_bitfield_align_1\"", \""type\"": \""[u8; 0]\""}, {\""name\"": \""_bitfield_1\"", \""type\"": \""__BindgenBitfieldUnit<[u8; 2usize]>\""}]"", ""line"": 18556, ""rust_type"": ""orc_entry"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0283,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18982,paravirt_callee_save,"{""_source_table"": ""binding_structs"", ""_symbol"": ""paravirt_callee_save"", ""align"": null, ""c_type"": ""paravirt_callee_save"", ""fields"": ""[{\""name\"": \""func\"", \""type\"": \""*mut ffi::c_void\""}]"", ""line"": 18982, ""rust_type"": ""paravirt_callee_save"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0284,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18984,paravirt_callee_save,"{""_source_table"": ""binding_structs"", ""_symbol"": ""paravirt_callee_save"", ""align"": null, ""c_type"": ""paravirt_callee_save"", ""fields"": ""[{\""name\"": \""func\"", \""type\"": \""*mut ffi::c_void\""}]"", ""line"": 18984, ""rust_type"": ""paravirt_callee_save"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0285,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18996,pv_info,"{""_source_table"": ""binding_structs"", ""_symbol"": ""pv_info"", ""align"": null, ""c_type"": ""pv_info"", ""fields"": ""[{\""name\"": \""io_delay\"", \""type\"": \""bool_\""}, {\""name\"": \""name\"", \""type\"": \""*const ffi::c_char\""}]"", ""line"": 18996, ""rust_type"": ""pv_info"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0286,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18998,pv_info,"{""_source_table"": ""binding_structs"", ""_symbol"": ""pv_info"", ""align"": null, ""c_type"": ""pv_info"", ""fields"": ""[{\""name\"": \""io_delay\"", \""type\"": \""bool_\""}, {\""name\"": \""name\"", \""type\"": \""*const ffi::c_char\""}]"", ""line"": 18998, ""rust_type"": ""pv_info"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0287,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,19021,desc_struct,"{""_source_table"": ""binding_structs"", ""_symbol"": ""desc_struct"", ""align"": null, ""c_type"": ""desc_struct"", ""fields"": ""[{\""name\"": \""_bindgen_opaque_blob\"", \""type\"": \""[u8; 8usize]\""}]"", ""line"": 19021, ""rust_type"": ""desc_struct"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0288,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,19023,desc_struct,"{""_source_table"": ""binding_structs"", ""_symbol"": ""desc_struct"", ""align"": null, ""c_type"": ""desc_struct"", ""fields"": ""[{\""name\"": \""_bindgen_opaque_blob\"", \""type\"": \""[u8; 8usize]\""}]"", ""line"": 19023, ""rust_type"": ""desc_struct"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0289,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,19035,ldttss_desc,"{""_source_table"": ""binding_structs"", ""_symbol"": ""ldttss_desc"", ""align"": null, ""c_type"": ""ldttss_desc"", ""fields"": ""[{\""name\"": \""limit0\"", \""type\"": \""u16_\""}, {\""name\"": \""base0\"", \""type\"": \""u16_\""}, {\""name\"": \""_bitfield_align_1\"", \""type\"": \""[u8; 0]\""}, {\""name\"": \""_bitfield_1\"", \""type\"": \""__BindgenBitfieldUnit<[u8; 4usize]>\""}, {\""name\"": \""base3\"", \""type\"": \""u32_\""}, {\""name\"": \""zero1\"", \""type\"": \""u32_\""}]"", ""line"": 19035, ""rust_type"": ""ldttss_desc"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0290,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,19037,ldttss_desc,"{""_source_table"": ""binding_structs"", ""_symbol"": ""ldttss_desc"", ""align"": null, ""c_type"": ""ldttss_desc"", ""fields"": ""[{\""name\"": \""limit0\"", \""type\"": \""u16_\""}, {\""name\"": \""base0\"", \""type\"": \""u16_\""}, {\""name\"": \""_bitfield_align_1\"", \""type\"": \""[u8; 0]\""}, {\""name\"": \""_bitfield_1\"", \""type\"": \""__BindgenBitfieldUnit<[u8; 4usize]>\""}, {\""name\"": \""base3\"", \""type\"": \""u32_\""}, {\""name\"": \""zero1\"", \""type\"": \""u32_\""}]"", ""line"": 19037, ""rust_type"": ""ldttss_desc"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
